Day fraction since midnight on 11/17/2018	Fluoride Probe (volts)	balance ()	balance2 ()
4:27:54 PM	0.61444676	-999999	710.6
4:27:55 PM	0.61445916	-999999	710.5
4:27:56 PM	0.61442959	-999999	710.5
4:27:57 PM	0.61445749	-999999	710.6
4:27:58 PM	0.61443907	-999999	710.6
4:27:59 PM	0.61444438	-999999	710.6
15cm			
4:28:00 PM	0.61444861	-999999	710.6
4:28:01 PM	0.61445975	-999999	710.4
4:28:02 PM	0.61443573	-999999	710.2
4:28:03 PM	0.61444962	-999999	709.9
4:28:04 PM	0.61444592	-999999	709.7
4:28:05 PM	0.61445248	-999999	710.5
4:28:06 PM	0.61446524	-999999	710.8
4:28:07 PM	0.61445051	-999999	710.8
4:28:08 PM	0.61445594	-999999	710.7
4:28:09 PM	0.6144616	-999999	710.7
4:28:10 PM	0.61446559	-999999	710.6
4:28:11 PM	0.6144532	-999999	711.3
4:28:12 PM	0.61444157	-999999	711.2
4:28:13 PM	0.61445189	-999999	711.1
4:28:14 PM	0.61445194	-999999	710.9
4:28:15 PM	0.61446232	-999999	710.9
4:28:16 PM	0.61445856	-999999	710.7
4:28:17 PM	0.61445022	-999999	710.7
4:28:18 PM	0.61445427	-999999	710.8
4:28:19 PM	0.61445117	-999999	710.8
4:28:20 PM	0.61445862	-999999	710.7
4:28:21 PM	0.61445671	-999999	710.6
4:28:22 PM	0.61445546	-999999	710.7
15cm pt 2			
4:28:23 PM	0.61446095	-999999	710.7
4:28:24 PM	0.61445487	-999999	710.7
4:28:25 PM	0.61445951	-999999	710.7
4:28:26 PM	0.61446941	-999999	710.8
4:28:27 PM	0.61444873	-999999	710.7
4:28:28 PM	0.61445731	-999999	710.7
4:28:29 PM	0.61446744	-999999	710.7
4:28:30 PM	0.61444598	-999999	710.7
4:28:31 PM	0.61446983	-999999	710.6
4:28:32 PM	0.61445057	-999999	710.6
4:28:33 PM	0.61446565	-999999	710.6
4:28:34 PM	0.61447823	-999999	710.6
4:28:35 PM	0.61445856	-999999	710.6
4:28:36 PM	0.61444741	-999999	710.6
4:28:37 PM	0.61445266	-999999	710.7
4:28:38 PM	0.61444545	-999999	710.6
4:28:39 PM	0.61447167	-999999	710.6
4:28:40 PM	0.61446595	-999999	710.6
4:28:41 PM	0.61445421	-999999	710.6
4:28:42 PM	0.61444604	-999999	710.6
4:28:43 PM	0.61445117	-999999	710.6
4:28:44 PM	0.61445779	-999999	710.5
4:28:45 PM	0.61447513	-999999	710.5
4:28:46 PM	0.61447376	-999999	710.5
4:28:47 PM	0.61446446	-999999	710.6
4:28:48 PM	0.61447108	-999999	710.6
4:28:49 PM	0.6144647	-999999	710.5
4:28:50 PM	0.61448157	-999999	710.5
4:28:51 PM	0.61446303	-999999	710.5
4:28:52 PM	0.61446339	-999999	710.5
4:28:53 PM	0.61447215	-999999	710.5
4:28:54 PM	0.61447859	-999999	710.5
4:28:55 PM	0.61445671	-999999	710.4
4:28:56 PM	0.61448085	-999999	710.4
4:28:57 PM	0.61446244	-999999	710.4
4:28:58 PM	0.61446941	-999999	710.5
4:28:59 PM	0.61446196	-999999	710.4
4:29:00 PM	0.61445063	-999999	710.5
4:29:01 PM	0.61448854	-999999	710.5
4:29:02 PM	0.61447501	-999999	710.4
4:29:03 PM	0.61446869	-999999	710.4
4:29:04 PM	0.61447412	-999999	710.4
4:29:05 PM	0.61448544	-999999	710.4
4:29:06 PM	0.61445576	-999999	710.4
4:29:07 PM	0.6144743	-999999	710.4
4:29:08 PM	0.61449116	-999999	710.4
4:29:09 PM	0.61447263	-999999	710.4
4:29:10 PM	0.61447084	-999999	710.4
4:29:11 PM	0.61447638	-999999	710.4
4:29:12 PM	0.61447644	-999999	710.4
4:29:13 PM	0.61448777	-999999	710.3
4:29:14 PM	0.6144864	-999999	710.4
4:29:15 PM	0.61445576	-999999	710.3
4:29:16 PM	0.61446899	-999999	710.3
4:29:17 PM	0.61449194	-999999	710.3
4:29:18 PM	0.61447877	-999999	710.3
4:29:19 PM	0.61447996	-999999	710.3
4:29:20 PM	0.61448419	-999999	710.3
4:29:21 PM	0.61448729	-999999	710.3
4:29:22 PM	0.61448997	-999999	710.3
4:29:23 PM	0.61448717	-999999	710.3
4:29:24 PM	0.61448163	-999999	710.3
4:29:25 PM	0.61447972	-999999	710.3
4:29:26 PM	0.6144923	-999999	710.2
4:29:27 PM	0.61449569	-999999	710.2
4:29:28 PM	0.61449063	-999999	710.3
4:29:29 PM	0.61449224	-999999	710.3
4:29:30 PM	0.61447674	-999999	710.2
4:29:31 PM	0.61447477	-999999	710.2
4:29:32 PM	0.61447227	-999999	710.2
4:29:33 PM	0.61447084	-999999	710.2
4:29:34 PM	0.6144954	-999999	710.2
4:29:35 PM	0.61448991	-999999	710.2
4:29:36 PM	0.61448538	-999999	710.2
4:29:37 PM	0.61448425	-999999	710.2
4:29:38 PM	0.61448479	-999999	710.2
4:29:39 PM	0.61448538	-999999	710.2
4:29:40 PM	0.6144945	-999999	710.2
4:29:41 PM	0.61449081	-999999	710.2
4:29:42 PM	0.61448389	-999999	710.2
4:29:43 PM	0.61447453	-999999	710.1
4:29:44 PM	0.6144762	-999999	710.1
4:29:45 PM	0.61449754	-999999	710.1
4:29:46 PM	0.61446941	-999999	710.2
4:29:47 PM	0.61449158	-999999	710.1
4:29:48 PM	0.61448812	-999999	710.1
4:29:49 PM	0.61449063	-999999	710.1
4:29:50 PM	0.61447912	-999999	710.1
4:29:51 PM	0.61450255	-999999	710.1
4:29:52 PM	0.6144973	-999999	710
4:29:53 PM	0.61449176	-999999	710
4:29:54 PM	0.61450368	-999999	710.1
4:29:55 PM	0.61450225	-999999	710.1
4:29:56 PM	0.61449331	-999999	710
4:29:57 PM	0.61449999	-999999	710.1
4:29:58 PM	0.61448473	-999999	710
4:29:59 PM	0.61449778	-999999	710
4:30:00 PM	0.61449802	-999999	710
4:30:01 PM	0.61448556	-999999	710
4:30:02 PM	0.61449802	-999999	710
4:30:03 PM	0.61449832	-999999	710
4:30:04 PM	0.61449623	-999999	710
4:30:05 PM	0.61447185	-999999	710
4:30:06 PM	0.61449885	-999999	710
4:30:07 PM	0.61449653	-999999	710
4:30:08 PM	0.61448699	-999999	710
4:30:09 PM	0.61448562	-999999	710
4:30:10 PM	0.61450499	-999999	710
4:30:11 PM	0.61451393	-999999	710
4:30:12 PM	0.61450595	-999999	710
4:30:13 PM	0.6145007	-999999	710
4:30:14 PM	0.61451161	-999999	709.9
4:30:15 PM	0.61450112	-999999	709.9
4:30:16 PM	0.61449504	-999999	709.9
4:30:17 PM	0.61448163	-999999	709.9
4:30:18 PM	0.61449337	-999999	709.9
4:30:19 PM	0.61449623	-999999	709.9
4:30:20 PM	0.61449808	-999999	709.9
4:30:21 PM	0.61449569	-999999	709.9
4:30:22 PM	0.61449343	-999999	709.9
4:30:23 PM	0.61451113	-999999	709.9
4:30:24 PM	0.61450261	-999999	709.9
4:30:25 PM	0.61448967	-999999	709.9
4:30:26 PM	0.61449999	-999999	709.9
4:30:27 PM	0.61449945	-999999	709.9
4:30:28 PM	0.61448723	-999999	709.9
4:30:29 PM	0.61449927	-999999	709.9
4:30:30 PM	0.61451614	-999999	709.9
4:30:31 PM	0.61449093	-999999	709.8
4:30:32 PM	0.61448538	-999999	709.8
4:30:33 PM	0.61451274	-999999	709.8
4:30:34 PM	0.61449075	-999999	709.9
4:30:35 PM	0.61449492	-999999	709.8
4:30:36 PM	0.61449623	-999999	709.8
4:30:37 PM	0.61450487	-999999	709.8
4:30:38 PM	0.61448264	-999999	709.8
4:30:39 PM	0.61449587	-999999	709.8
4:30:40 PM	0.61449438	-999999	709.8
4:30:41 PM	0.61449689	-999999	709.8
4:30:42 PM	0.61449242	-999999	709.8
4:30:43 PM	0.61450064	-999999	709.7
4:30:44 PM	0.61450428	-999999	709.8
4:30:45 PM	0.61448401	-999999	709.8
4:30:46 PM	0.61448604	-999999	709.8
4:30:47 PM	0.61450672	-999999	709.8
4:30:48 PM	0.61449718	-999999	709.7
4:30:49 PM	0.6144886	-999999	709.7
4:30:50 PM	0.61449385	-999999	709.7
4:30:51 PM	0.61449993	-999999	709.7
4:30:52 PM	0.61447513	-999999	709.7
4:30:53 PM	0.61451745	-999999	709.7
4:30:54 PM	0.61449963	-999999	709.7
4:30:55 PM	0.61450183	-999999	709.7
4:30:56 PM	0.61450577	-999999	709.7
4:30:57 PM	0.61449182	-999999	709.7
4:30:58 PM	0.61448067	-999999	709.7
4:30:59 PM	0.61450768	-999999	709.7
4:31:00 PM	0.61449254	-999999	709.7
4:31:01 PM	0.61450952	-999999	709.6
4:31:02 PM	0.61448449	-999999	709.7
4:31:03 PM	0.61451161	-999999	709.6
4:31:04 PM	0.6145038	-999999	709.6
4:31:05 PM	0.61450046	-999999	709.6
4:31:06 PM	0.61452001	-999999	709.6
4:31:07 PM	0.61448067	-999999	709.6
4:31:08 PM	0.61450934	-999999	709.6
4:31:09 PM	0.61449355	-999999	709.6
4:31:10 PM	0.61449808	-999999	709.6
4:31:11 PM	0.61449224	-999999	709.6
4:31:12 PM	0.61449134	-999999	709.6
4:31:13 PM	0.6145063	-999999	709.6
4:31:14 PM	0.61450744	-999999	709.6
4:31:15 PM	0.61448652	-999999	709.6
4:31:16 PM	0.61452734	-999999	709.6
4:31:17 PM	0.61450481	-999999	709.6
4:31:18 PM	0.61449367	-999999	709.5
4:31:19 PM	0.61451197	-999999	709.6
4:31:20 PM	0.61450183	-999999	709.5
4:31:21 PM	0.61449921	-999999	709.6
4:31:22 PM	0.61452526	-999999	709.5
4:31:23 PM	0.61450535	-999999	709.5
4:31:24 PM	0.61450666	-999999	709.5
4:31:25 PM	0.61451298	-999999	709.6
4:31:26 PM	0.61451191	-999999	709.5
4:31:27 PM	0.61451429	-999999	709.5
4:31:28 PM	0.61452228	-999999	709.5
4:31:29 PM	0.61450696	-999999	709.5
4:31:30 PM	0.61451501	-999999	709.5
4:31:31 PM	0.61451983	-999999	709.5
4:31:32 PM	0.61450899	-999999	709.5
4:31:33 PM	0.61451018	-999999	709.5
4:31:34 PM	0.61450022	-999999	709.5
4:31:35 PM	0.61452794	-999999	709.5
4:31:36 PM	0.61451346	-999999	709.5
4:31:37 PM	0.61450714	-999999	709.5
4:31:38 PM	0.61451179	-999999	709.4
4:31:39 PM	0.61452186	-999999	709.4
4:31:40 PM	0.61452711	-999999	709.5
4:31:41 PM	0.61452228	-999999	709.5
4:31:42 PM	0.6145041	-999999	709.4
4:31:43 PM	0.61451858	-999999	709.4
4:31:44 PM	0.61451495	-999999	709.4
4:31:45 PM	0.61451632	-999999	709.4
4:31:46 PM	0.61450148	-999999	709.4
4:31:47 PM	0.61451715	-999999	709.4
4:31:48 PM	0.6145255	-999999	709.4
4:31:49 PM	0.61450887	-999999	709.4
4:31:50 PM	0.61452198	-999999	709.4
4:31:51 PM	0.61451769	-999999	709.4
4:31:52 PM	0.61451876	-999999	709.4
4:31:53 PM	0.61451465	-999999	709.4
4:31:54 PM	0.61450773	-999999	709.3
4:31:55 PM	0.61451936	-999999	709.4
4:31:56 PM	0.61452341	-999999	709.3
4:31:57 PM	0.61450428	-999999	709.4
4:31:58 PM	0.61450505	-999999	709.3
4:31:59 PM	0.61450887	-999999	709.3
4:32:00 PM	0.61450028	-999999	709.3
4:32:01 PM	0.61450696	-999999	709.3
4:32:02 PM	0.61451304	-999999	709.3
4:32:03 PM	0.6145128	-999999	709.3
4:32:04 PM	0.61451799	-999999	709.3
4:32:05 PM	0.61451674	-999999	709.3
4:32:06 PM	0.61450827	-999999	709.3
4:32:07 PM	0.6144973	-999999	709.3
4:32:08 PM	0.61451143	-999999	709.3
4:32:09 PM	0.61450708	-999999	709.2
4:32:10 PM	0.61449939	-999999	709.3
4:32:11 PM	0.61450279	-999999	709.3
4:32:12 PM	0.6145125	-999999	709.2
4:32:13 PM	0.61450678	-999999	709.2
4:32:14 PM	0.61451769	-999999	709.2
4:32:15 PM	0.61451542	-999999	709.2
4:32:16 PM	0.61450422	-999999	709.2
4:32:17 PM	0.61451423	-999999	709.2
4:32:18 PM	0.61450207	-999999	709.2
4:32:19 PM	0.61452103	-999999	709.2
4:32:20 PM	0.61452007	-999999	709.2
4:32:21 PM	0.61452204	-999999	709.2
4:32:22 PM	0.61450386	-999999	709.2
4:32:23 PM	0.61452931	-999999	709.2
4:32:24 PM	0.6145243	-999999	709.2
4:32:25 PM	0.61452681	-999999	709.2
4:32:26 PM	0.61451691	-999999	709.2
4:32:27 PM	0.61451668	-999999	709.2
4:32:28 PM	0.61450428	-999999	709.1
4:32:29 PM	0.6145103	-999999	709.1
4:32:30 PM	0.61452287	-999999	709.1
4:32:31 PM	0.61452568	-999999	709.1
4:32:32 PM	0.61452371	-999999	709.2
4:32:33 PM	0.61453336	-999999	709.2
4:32:34 PM	0.61452264	-999999	709.1
4:32:35 PM	0.61451089	-999999	709.1
4:32:36 PM	0.61451644	-999999	709.1
4:32:37 PM	0.61452234	-999999	709.1
4:32:38 PM	0.61451936	-999999	709.1
4:32:39 PM	0.61452311	-999999	709.1
4:32:40 PM	0.61452413	-999999	709.1
4:32:41 PM	0.61453009	-999999	709.1
4:32:42 PM	0.61451662	-999999	709.1
4:32:43 PM	0.61452168	-999999	709.1
4:32:44 PM	0.6145286	-999999	709.1
4:32:45 PM	0.6145137	-999999	709.1
4:32:46 PM	0.61451918	-999999	709.1
4:32:47 PM	0.61452067	-999999	709.1
4:32:48 PM	0.61453533	-999999	709.1
4:32:49 PM	0.61453432	-999999	709.1
4:32:50 PM	0.61450291	-999999	709
4:32:51 PM	0.61453974	-999999	709.1
4:32:52 PM	0.6145395	-999999	709
4:32:53 PM	0.61453098	-999999	709
4:32:54 PM	0.61453032	-999999	709
4:32:55 PM	0.61452878	-999999	709
4:32:56 PM	0.61451328	-999999	709
4:32:57 PM	0.61451691	-999999	709
4:32:58 PM	0.61453366	-999999	709
4:32:59 PM	0.61452311	-999999	709
4:33:00 PM	0.61451703	-999999	709
4:33:01 PM	0.61453086	-999999	708.9
4:33:02 PM	0.6145165	-999999	709
4:33:03 PM	0.61450535	-999999	709
4:33:04 PM	0.61452281	-999999	708.9
4:33:05 PM	0.61451846	-999999	708.9
4:33:06 PM	0.61451834	-999999	708.9
4:33:07 PM	0.61450613	-999999	708.9
4:33:08 PM	0.61453384	-999999	708.9
4:33:09 PM	0.61453509	-999999	708.9
4:33:10 PM	0.61452895	-999999	708.9
4:33:11 PM	0.61452824	-999999	708.9
4:33:12 PM	0.61452299	-999999	708.9
4:33:13 PM	0.61451936	-999999	708.9
4:33:14 PM	0.61452878	-999999	708.9
4:33:15 PM	0.61453259	-999999	708.9
4:33:16 PM	0.61453629	-999999	708.9
4:33:17 PM	0.61453897	-999999	708.9
4:33:18 PM	0.61452872	-999999	708.9
4:33:19 PM	0.61452955	-999999	708.9
4:33:20 PM	0.61452973	-999999	708.9
4:33:21 PM	0.61452878	-999999	708.8
4:33:22 PM	0.61452174	-999999	708.9
4:33:23 PM	0.61453938	-999999	708.9
4:33:24 PM	0.61453742	-999999	708.9
4:33:25 PM	0.61452556	-999999	708.8
4:33:26 PM	0.61453456	-999999	708.8
4:33:27 PM	0.61452848	-999999	708.8
4:33:28 PM	0.61452985	-999999	708.8
4:33:29 PM	0.61451286	-999999	708.8
4:33:30 PM	0.6145308	-999999	708.8
4:33:31 PM	0.61453062	-999999	708.8
4:33:32 PM	0.61452639	-999999	708.8
4:33:33 PM	0.61453891	-999999	708.8
4:33:34 PM	0.61453831	-999999	708.8
4:33:35 PM	0.61454421	-999999	708.8
4:33:36 PM	0.61452705	-999999	708.8
4:33:37 PM	0.61454231	-999999	708.8
4:33:38 PM	0.61453569	-999999	708.7
4:33:39 PM	0.61453199	-999999	708.8
4:33:40 PM	0.61455327	-999999	708.7
4:33:41 PM	0.61454082	-999999	708.7
4:33:42 PM	0.61452621	-999999	708.8
4:33:43 PM	0.614528	-999999	708.7
4:33:44 PM	0.6145469	-999999	708.8
4:33:45 PM	0.61451775	-999999	708.7
4:33:46 PM	0.61454147	-999999	708.7
4:33:47 PM	0.61453342	-999999	708.7
4:33:48 PM	0.6145488	-999999	708.7
4:33:49 PM	0.61451423	-999999	708.7
4:33:50 PM	0.61453724	-999999	708.7
4:33:51 PM	0.61453784	-999999	708.7
4:33:52 PM	0.61453754	-999999	708.7
4:33:53 PM	0.61455065	-999999	708.7
4:33:54 PM	0.61453748	-999999	708.7
4:33:55 PM	0.61453855	-999999	708.7
4:33:56 PM	0.61452985	-999999	708.7
4:33:57 PM	0.61453909	-999999	708.7
4:33:58 PM	0.61452395	-999999	708.6
4:33:59 PM	0.61453289	-999999	708.7
4:34:00 PM	0.6145274	-999999	708.7
4:34:01 PM	0.61453009	-999999	708.6
4:34:02 PM	0.61454666	-999999	708.6
4:34:03 PM	0.61453873	-999999	708.6
4:34:04 PM	0.61452377	-999999	708.6
4:34:05 PM	0.61451221	-999999	708.6
4:34:06 PM	0.6145286	-999999	708.6
4:34:07 PM	0.61454469	-999999	708.6
4:34:08 PM	0.61453509	-999999	708.6
4:34:09 PM	0.61455846	-999999	708.6
4:34:10 PM	0.61453992	-999999	708.6
4:34:11 PM	0.6145376	-999999	708.6
4:34:12 PM	0.61455309	-999999	708.5
4:34:13 PM	0.61454487	-999999	708.6
4:34:14 PM	0.61452425	-999999	708.6
4:34:15 PM	0.6145426	-999999	708.6
4:34:16 PM	0.61453736	-999999	708.6
4:34:17 PM	0.61453974	-999999	708.6
4:34:18 PM	0.61452258	-999999	708.6
4:34:19 PM	0.61452252	-999999	708.5
4:34:20 PM	0.61455637	-999999	708.5
4:34:21 PM	0.61453152	-999999	708.5
4:34:22 PM	0.61453652	-999999	708.5
4:34:23 PM	0.61452532	-999999	708.5
4:34:24 PM	0.61454886	-999999	708.5
4:34:25 PM	0.61453617	-999999	708.5
4:34:26 PM	0.61453968	-999999	708.5
4:34:27 PM	0.61453688	-999999	708.5
4:34:28 PM	0.61453336	-999999	708.5
4:34:29 PM	0.61454451	-999999	708.5
4:34:30 PM	0.61452782	-999999	708.5
4:34:31 PM	0.61454403	-999999	708.5
4:34:32 PM	0.61454868	-999999	708.5
4:34:33 PM	0.61455911	-999999	708.5
4:34:34 PM	0.6145348	-999999	708.5
4:34:35 PM	0.6145305	-999999	708.5
4:34:36 PM	0.61452281	-999999	708.4
4:34:37 PM	0.61454719	-999999	708.4
4:34:38 PM	0.61454302	-999999	708.4
4:34:39 PM	0.6145426	-999999	708.4
4:34:40 PM	0.61453444	-999999	708.4
4:34:41 PM	0.61454886	-999999	708.4
4:34:42 PM	0.61453861	-999999	708.4
4:34:43 PM	0.61453962	-999999	708.4
4:34:44 PM	0.6145469	-999999	708.4
4:34:45 PM	0.6145429	-999999	708.4
4:34:46 PM	0.61454636	-999999	708.4
4:34:47 PM	0.61453843	-999999	708.4
4:34:48 PM	0.61455768	-999999	708.4
4:34:49 PM	0.61452615	-999999	708.4
4:34:50 PM	0.61454409	-999999	708.4
4:34:51 PM	0.61454254	-999999	708.4
4:34:52 PM	0.61454564	-999999	708.4
4:34:53 PM	0.61454159	-999999	708.4
4:34:54 PM	0.6145587	-999999	708.3
4:34:55 PM	0.61454421	-999999	708.4
4:34:56 PM	0.61456621	-999999	708.3
4:34:57 PM	0.61453962	-999999	708.3
4:34:58 PM	0.61454374	-999999	708.3
4:34:59 PM	0.61454159	-999999	708.4
4:35:00 PM	0.61453205	-999999	708.4
4:35:01 PM	0.61453688	-999999	708.3
4:35:02 PM	0.614546	-999999	708.3
4:35:03 PM	0.61454719	-999999	708.3
4:35:04 PM	0.61456168	-999999	708.3
4:35:05 PM	0.61455446	-999999	708.3
4:35:06 PM	0.61454654	-999999	708.3
4:35:07 PM	0.61454666	-999999	708.3
4:35:08 PM	0.61454386	-999999	708.3
4:35:09 PM	0.61455351	-999999	708.3
4:35:10 PM	0.61454046	-999999	708.3
4:35:11 PM	0.61455995	-999999	708.3
4:35:12 PM	0.61453503	-999999	708.2
4:35:13 PM	0.61455274	-999999	708.3
4:35:14 PM	0.61455017	-999999	708.3
4:35:15 PM	0.61456001	-999999	708.3
4:35:16 PM	0.61454755	-999999	708.3
4:35:17 PM	0.61454225	-999999	708.2
4:35:18 PM	0.61455911	-999999	708.3
4:35:19 PM	0.61453873	-999999	708.2
4:35:20 PM	0.61455572	-999999	708.3
4:35:21 PM	0.61455673	-999999	708.2
4:35:22 PM	0.61455846	-999999	708.2
4:35:23 PM	0.61456597	-999999	708.2
4:35:24 PM	0.61454141	-999999	708.3
4:35:25 PM	0.6145516	-999999	708.2
4:35:26 PM	0.6145454	-999999	708.2
4:35:27 PM	0.614564	-999999	708.2
4:35:28 PM	0.61457157	-999999	708.2
4:35:29 PM	0.61455256	-999999	708.2
4:35:30 PM	0.61455166	-999999	708.2
4:35:31 PM	0.6145696	-999999	708.2
4:35:32 PM	0.61454815	-999999	708.2
4:35:33 PM	0.61454153	-999999	708.2
4:35:34 PM	0.61456239	-999999	708.2
4:35:35 PM	0.61455309	-999999	708.2
4:35:36 PM	0.61455804	-999999	708.1
4:35:37 PM	0.61455345	-999999	708.2
4:35:38 PM	0.61454469	-999999	708.2
4:35:39 PM	0.61455625	-999999	708.1
4:35:40 PM	0.61456496	-999999	708.1
4:35:41 PM	0.61456084	-999999	708.2
4:35:42 PM	0.6145522	-999999	708.1
4:35:43 PM	0.61456198	-999999	708.1
4:35:44 PM	0.61454749	-999999	708.2
4:35:45 PM	0.61456621	-999999	708.1
4:35:46 PM	0.61456573	-999999	708.1
4:35:47 PM	0.61455274	-999999	708.1
4:35:48 PM	0.61456686	-999999	708.1
4:35:49 PM	0.61455089	-999999	708.1
4:35:50 PM	0.61454743	-999999	708
4:35:51 PM	0.61455786	-999999	708
4:35:52 PM	0.61456013	-999999	708.1
4:35:53 PM	0.6145643	-999999	708.1
4:35:54 PM	0.61455148	-999999	708
4:35:55 PM	0.61457121	-999999	708.1
4:35:56 PM	0.61455441	-999999	708
4:35:57 PM	0.61455625	-999999	708
4:35:58 PM	0.61455995	-999999	708
4:35:59 PM	0.61456496	-999999	708
4:36:00 PM	0.61455512	-999999	708
4:36:01 PM	0.61457807	-999999	708
4:36:02 PM	0.61456978	-999999	708.1
4:36:03 PM	0.61455101	-999999	708
4:36:04 PM	0.61456168	-999999	708
4:36:05 PM	0.61456788	-999999	708
4:36:06 PM	0.61456358	-999999	708
4:36:07 PM	0.6145584	-999999	708
4:36:08 PM	0.61458069	-999999	708
4:36:09 PM	0.61455375	-999999	708
4:36:10 PM	0.61457074	-999999	708
4:36:11 PM	0.61456358	-999999	708
4:36:12 PM	0.61456603	-999999	708
4:36:13 PM	0.61455822	-999999	708
4:36:14 PM	0.6145575	-999999	707.9
4:36:15 PM	0.61457992	-999999	707.9
4:36:16 PM	0.61457425	-999999	707.9
4:36:16 PM	0.61458296	-999999	707.9
4:36:17 PM	0.6145646	-999999	707.9
4:36:18 PM	0.61456883	-999999	707.9
4:36:19 PM	0.61457491	-999999	707.9
4:36:20 PM	0.61457056	-999999	707.9
4:36:21 PM	0.61456376	-999999	707.9
4:36:22 PM	0.61455643	-999999	707.9
4:36:23 PM	0.61457723	-999999	707.9
4:36:24 PM	0.61457872	-999999	707.9
4:36:25 PM	0.61456782	-999999	707.9
4:36:26 PM	0.614573	-999999	707.8
4:36:27 PM	0.61457062	-999999	707.9
4:36:28 PM	0.61456883	-999999	707.9
4:36:29 PM	0.61456567	-999999	707.9
4:36:30 PM	0.61456072	-999999	707.8
4:36:31 PM	0.61457068	-999999	707.9
4:36:32 PM	0.61457688	-999999	707.9
4:36:33 PM	0.6145643	-999999	707.9
4:36:34 PM	0.61456782	-999999	707.8
4:36:35 PM	0.61458224	-999999	707.8
4:36:36 PM	0.61456567	-999999	707.8
4:36:37 PM	0.61456382	-999999	707.8
4:36:38 PM	0.61456263	-999999	707.8
4:36:39 PM	0.61456937	-999999	707.8
4:36:40 PM	0.61457598	-999999	707.8
4:36:41 PM	0.61458153	-999999	707.8
4:36:42 PM	0.61456251	-999999	707.8
4:36:43 PM	0.61455011	-999999	707.8
4:36:44 PM	0.61456501	-999999	707.8
4:36:45 PM	0.61456579	-999999	707.8
4:36:46 PM	0.61455095	-999999	707.8
4:36:47 PM	0.61456573	-999999	707.8
4:36:48 PM	0.61455423	-999999	707.8
4:36:49 PM	0.61455518	-999999	707.8
4:36:50 PM	0.61455792	-999999	707.8
4:36:51 PM	0.61457473	-999999	707.8
4:36:52 PM	0.61456501	-999999	707.8
4:36:53 PM	0.61457503	-999999	707.7
4:36:54 PM	0.61455792	-999999	707.7
4:36:55 PM	0.61457175	-999999	707.7
4:36:56 PM	0.6145736	-999999	707.7
4:36:57 PM	0.61456341	-999999	707.7
4:36:58 PM	0.61456829	-999999	707.7
4:36:59 PM	0.61454993	-999999	707.7
4:37:00 PM	0.6145522	-999999	707.7
4:37:01 PM	0.61456418	-999999	707.7
4:37:02 PM	0.61456293	-999999	707.7
4:37:03 PM	0.61456299	-999999	707.7
4:37:04 PM	0.61456764	-999999	707.7
4:37:05 PM	0.61456531	-999999	707.7
4:37:06 PM	0.61456454	-999999	707.7
4:37:07 PM	0.61458611	-999999	707.7
4:37:08 PM	0.61456364	-999999	707.7
4:37:09 PM	0.61455941	-999999	707.7
4:37:10 PM	0.61456752	-999999	707.7
4:37:11 PM	0.61455083	-999999	707.7
4:37:12 PM	0.61459655	-999999	707.7
4:37:13 PM	0.61456084	-999999	707.7
4:37:14 PM	0.6145817	-999999	707.7
4:37:15 PM	0.61456698	-999999	707.7
4:37:16 PM	0.61459172	-999999	707.7
4:37:17 PM	0.61457825	-999999	707.6
4:37:18 PM	0.61457008	-999999	707.6
4:37:19 PM	0.61457044	-999999	707.7
4:37:20 PM	0.61456424	-999999	707.6
4:37:21 PM	0.61458063	-999999	707.6
4:37:22 PM	0.61456543	-999999	707.7
4:37:23 PM	0.61457849	-999999	707.6
4:37:24 PM	0.61456805	-999999	707.7
4:37:25 PM	0.61456537	-999999	707.7
4:37:26 PM	0.61457837	-999999	707.7
4:37:27 PM	0.61457747	-999999	707.7
4:37:28 PM	0.6145786	-999999	708.1
4:37:29 PM	0.61456215	-999999	708
4:37:30 PM	0.61456054	-999999	708
4:37:31 PM	0.61458302	-999999	708
4:37:32 PM	0.61457032	-999999	708
4:37:33 PM	0.61456233	-999999	707.9
4:37:34 PM	0.61458069	-999999	708
4:37:35 PM	0.61457258	-999999	707.9
4:37:36 PM	0.61455321	-999999	707.9
4:37:37 PM	0.61457235	-999999	707.9
4:37:38 PM	0.61457187	-999999	707.9
4:37:39 PM	0.61458725	-999999	707.9
4:37:40 PM	0.6145823	-999999	707.9
4:37:41 PM	0.61457074	-999999	707.9
4:37:42 PM	0.6145792	-999999	707.9
4:37:43 PM	0.61458236	-999999	707.9
4:37:44 PM	0.61458117	-999999	707.9
4:37:45 PM	0.61457336	-999999	707.9
4:37:46 PM	0.61458629	-999999	707.9
4:37:47 PM	0.61457276	-999999	707.8
4:37:48 PM	0.61456889	-999999	707.8
4:37:49 PM	0.61457366	-999999	707.8
4:37:50 PM	0.61457455	-999999	707.8
4:37:51 PM	0.61456686	-999999	707.8
4:37:51 PM	0.61457688	-999999	707.8
4:37:52 PM	0.61458641	-999999	707.8
4:37:53 PM	0.61457449	-999999	707.8
4:37:54 PM	0.6145702	-999999	707.8
4:37:55 PM	0.61457753	-999999	707.8
4:37:56 PM	0.61457503	-999999	707.8
4:37:57 PM	0.61458373	-999999	707.8
4:37:58 PM	0.61457157	-999999	707.8
4:37:59 PM	0.61456543	-999999	707.8
4:38:00 PM	0.61456782	-999999	707.8
4:38:01 PM	0.61456782	-999999	707.8
4:38:02 PM	0.614573	-999999	707.8
